type,rank,feature_id,score,Kid_mean,Kid_var,Teenager_mean,Teenager_var,Adult_mean,Adult_var,Male_mean,Male_var,Female_mean,Female_var,Valence_mean,Valence_var,Arousal_mean,Arousal_var,Dominance_mean,Dominance_var,Peace_mean,Peace_var,Affection_mean,Affection_var,Esteem_mean,Esteem_var,Anticipation_mean,Anticipation_var,Engagement_mean,Engagement_var,Confidence_mean,Confidence_var,Happiness_mean,Happiness_var,Pleasure_mean,Pleasure_var,Excitement_mean,Excitement_var,Surprise_mean,Surprise_var,Sympathy_mean,Sympathy_var,Doubt/Confusion_mean,Doubt/Confusion_var,Disconnection_mean,Disconnection_var,Fatigue_mean,Fatigue_var,Embarrassment_mean,Embarrassment_var,Yearning_mean,Yearning_var,Disapproval_mean,Disapproval_var,Aversion_mean,Aversion_var,Annoyance_mean,Annoyance_var,Anger_mean,Anger_var,Sensitivity_mean,Sensitivity_var,Sadness_mean,Sadness_var,Disquietment_mean,Disquietment_var,Fear_mean,Fear_var,Pain_mean,Pain_var,Suffering_mean,Suffering_var,feat
Doubt/Confusion,14,214471,0.0011819962363636355,0.003954335,0.07661612,0.002011799,0.045178104,0.0026984294,0.054712318,0.0022772949,0.049068205,0.0036497386,0.06883475,0.0027620154,0.056049354,0.0027620154,0.056049354,0.0027620154,0.056049354,0.0035315081,0.06446457,0.0064363275,0.10103421,0.0029963881,0.058550186,0.0015531493,0.03888,0.0021737462,0.049479354,0.0019189807,0.04330535,0.0032027464,0.05802586,0.0045812908,0.078376204,0.0022892049,0.046213355,0.00443502,0.06614786,0.0054189186,0.09135201,0.006844506,0.123674914,0.0035361766,0.06712173,0.0108157545,0.17170112,0.0065800813,0.11160714,0.003086413,0.059760958,0.013834904,0.22556391,0.011096623,0.17842324,0.009964805,0.18061674,0.01385405,0.22097379,0.0043595075,0.0775,0.009871443,0.17886178,0.0071397736,0.12353923,0.00560811,0.10612245,0.013364194,0.23904383,0.012336063,0.22461538,214471
Doubt/Confusion,15,175302,0.0010995624615151513,0.0011920616,0.019553073,0.0014926685,0.024761077,0.0011119674,0.020523423,0.0011465083,0.02051829,0.0011724835,0.021374397,0.0011556823,0.02082065,0.0011556823,0.02082065,0.0011556823,0.02082065,0.0010972609,0.022376131,0.0003097002,0.0055688145,0.0009609261,0.020446097,0.000818382,0.01536,0.0011961188,0.021687612,0.00076638215,0.0152452495,0.0007334084,0.014033428,0.0007757183,0.014469453,0.00046776127,0.008957655,0.0020257693,0.035019454,0.0007227494,0.015834348,0.0027387366,0.038869258,0.0016898048,0.030716723,0.0049090087,0.08426073,0.00091373775,0.017857144,0.0015803215,0.029216468,0.0042896974,0.06265664,0.0022176905,0.024896266,0.0030849457,0.046255507,0.002550866,0.033707865,0.00116143,0.0225,0.0020478067,0.030487806,0.0035567284,0.05676127,0.0016720517,0.020408163,0.0011916163,0.023904383,0.0037701281,0.05230769,175302
Doubt/Confusion,16,145500,0.0010925579012121213,0.0006675253,0.014764565,0.0013881223,0.029105127,0.001900038,0.039786194,0.0014405344,0.03099705,0.0022512223,0.04585153,0.0017268527,0.036243353,0.0017268527,0.036243353,0.0017268527,0.036243353,0.002242002,0.046883326,0.00058463885,0.015115354,0.0011071813,0.019516729,0.0011384253,0.0232,0.0016582994,0.034398563,0.00081951846,0.016349979,0.00065152434,0.012614317,0.00057173823,0.011655948,0.0003288979,0.0075325733,0.0011069177,0.021400778,0.0007987646,0.01948843,0.0026624436,0.053003535,0.005019358,0.10523322,0.0042137145,0.08585056,0.0018443223,0.04017857,0.004662444,0.0996016,0.00043485977,0.012531328,0.0009613193,0.029045643,0.0024452782,0.04845815,0.00089126534,0.014981274,0.0014092051,0.0325,0.0012212272,0.028455285,0.0024679168,0.046744574,0.0007340307,0.020408163,0.0008938892,0.015936255,0.00077148917,0.018461538,145500
Doubt/Confusion,17,62315,0.0010280052681818177,0.00093958917,0.029928172,0.0019147187,0.057775848,0.0016267999,0.04876204,0.0015019545,0.045177888,0.0017337063,0.05228683,0.0015838044,0.047688622,0.0015838044,0.047688622,0.0015838044,0.047688622,0.0015381896,0.045817796,0.0013116684,0.03818616,0.0025818765,0.078996286,0.0013355576,0.04032,0.001782309,0.05357271,0.001413543,0.041316837,0.001737292,0.0517187,0.0013855508,0.041800644,0.0010078534,0.029723126,0.0015663862,0.04863813,0.0017670189,0.0499391,0.0026419263,0.08244994,0.0022520006,0.0705347,0.0009061074,0.028616853,0.0022432015,0.06696428,0.0020981736,0.06507304,0.0024233127,0.0726817,0.0027547472,0.082987554,0.001961538,0.059471365,0.0015393475,0.04868914,0.00066648214,0.02,0.0011416948,0.036585364,0.0018611897,0.05676127,0.0014827005,0.04489796,0.0014196913,0.043824703,0.00061377994,0.018461538,62315
Doubt/Confusion,18,138731,0.0010210290581818184,0.0001625257,0.002793296,0.0027490987,0.046915725,0.0011558756,0.022691745,0.0010550221,0.020643786,0.0014759824,0.027120203,0.0012036967,0.022931125,0.0012036967,0.022931125,0.0012036967,0.022931125,0.0011589384,0.019712307,0.00071540114,0.014319809,0.0014508608,0.026951673,0.0011324366,0.02208,0.0015155339,0.028078994,0.0008799081,0.017675651,0.00088972703,0.018133081,0.0008454314,0.015675241,0.0006107803,0.012214984,0.0012587782,0.021400778,0.0011476785,0.021924483,0.0020516568,0.036513545,0.0021043292,0.03811149,0.0010722778,0.015898252,0.0016275217,0.02232143,0.0012277756,0.023904383,0.0007321729,0.015037594,0.00161908,0.029045643,0.000506926,0.013215859,0.00047206107,0.011235955,0.0,0.0,0.00062448526,0.0121951215,0.0007358867,0.016694492,0.00079866184,0.012244898,0.0005661108,0.007968128,0.00010835764,0.003076923,138731
Doubt/Confusion,19,222551,0.001007372717878788,0.0010385517,0.01556265,0.0012861775,0.017376194,0.00058448594,0.008673289,0.0005822636,0.008408107,0.00090494176,0.013445185,0.000696227,0.010187102,0.000696227,0.010187102,0.000696227,0.010187102,0.000929096,0.013851891,0.00058366725,0.008750995,0.00065843767,0.00929368,0.0005488777,0.00736,0.00085288886,0.012136445,0.0003891169,0.006407424,0.00056881685,0.0089877015,0.00045787738,0.0072347266,0.00024071921,0.0040716613,0.000147097,0.0038910506,0.00072419946,0.010962241,0.0016055164,0.02237927,0.0010621973,0.017064847,0.001141517,0.0190779,0.0006925276,0.008928572,0.0005591402,0.007968128,0.00056345825,0.007518797,0.0,0.0,0.00043557407,0.0066079297,0.00021605511,0.0037453184,9.171923e-05,0.0025,0.0011269791,0.014227643,0.0007065438,0.010016695,0.0,0.0,0.00044424887,0.003984064,0.0001128852,0.003076923,222551
Doubt/Confusion,20,111892,0.0009791950363636382,0.0029932891,0.057861134,0.0032969562,0.060382277,0.0031904355,0.05531743,0.0034193138,0.060676415,0.0027426693,0.04757527,0.003180337,0.056049354,0.003180337,0.056049354,0.003180337,0.056049354,0.0023420143,0.043686733,0.0036592947,0.062052507,0.0032058374,0.054832716,0.0032106848,0.06048,0.003317683,0.06010772,0.0033472585,0.058771543,0.0033713437,0.058341216,0.0034320243,0.057475884,0.0035041147,0.06188925,0.0026457426,0.046692606,0.0025267326,0.040194884,0.004186409,0.06831566,0.0032374398,0.061433446,0.003815902,0.060413353,0.0026444767,0.04910714,0.0028475155,0.049136788,0.0044274433,0.065162905,0.002103221,0.0373444,0.0024602069,0.04405286,0.0049854405,0.07116105,0.0025288023,0.05,0.0031360087,0.050813008,0.0024333952,0.045075126,0.0021304574,0.04897959,0.005464264,0.07569721,0.003877082,0.05846154,111892
Disconnection,1,166619,0.008011304384848483,0.0034228642,0.07661612,0.004984513,0.108166814,0.006205894,0.13070445,0.0052522896,0.11062308,0.006827788,0.14594346,0.005808726,0.12309753,0.005808726,0.12309753,0.005808726,0.12309753,0.006357894,0.1358551,0.0034379724,0.08035004,0.004443586,0.098513015,0.0051072654,0.10896,0.006316339,0.13357271,0.0026875439,0.05943438,0.0041843997,0.094134346,0.004070142,0.092845656,0.0029503522,0.06616449,0.0074593066,0.15564202,0.003929786,0.09257004,0.007897518,0.1590106,0.012967684,0.261661,0.0064825322,0.13036565,0.0044789016,0.09375,0.0068389643,0.1434263,0.0033166627,0.0726817,0.005378725,0.099585064,0.0060856757,0.11453745,0.0017732698,0.041198503,0.004952119,0.115,0.0042389636,0.111788616,0.0050106416,0.11519199,0.0032919226,0.07755102,0.0046502342,0.10358566,0.004100283,0.10769231,166619
Disconnection,2,145500,0.0035208939496969697,0.0006675253,0.014764565,0.0013881223,0.029105127,0.001900038,0.039786194,0.0014405344,0.03099705,0.0022512223,0.04585153,0.0017268527,0.036243353,0.0017268527,0.036243353,0.0017268527,0.036243353,0.002242002,0.046883326,0.00058463885,0.015115354,0.0011071813,0.019516729,0.0011384253,0.0232,0.0016582994,0.034398563,0.00081951846,0.016349979,0.00065152434,0.012614317,0.00057173823,0.011655948,0.0003288979,0.0075325733,0.0011069177,0.021400778,0.0007987646,0.01948843,0.0026624436,0.053003535,0.005019358,0.10523322,0.0042137145,0.08585056,0.0018443223,0.04017857,0.004662444,0.0996016,0.00043485977,0.012531328,0.0009613193,0.029045643,0.0024452782,0.04845815,0.00089126534,0.014981274,0.0014092051,0.0325,0.0012212272,0.028455285,0.0024679168,0.046744574,0.0007340307,0.020408163,0.0008938892,0.015936255,0.00077148917,0.018461538,145500
Disconnection,3,145298,0.0028605764030303037,0.001492608,0.021947326,0.0026717384,0.036055602,0.0021432142,0.026322424,0.0018938276,0.024032127,0.0025523962,0.031831764,0.002126421,0.026786802,0.002126421,0.026786802,0.002126421,0.026786802,0.0055758795,0.06126798,0.0033626184,0.038981702,0.0016074505,0.019516729,0.0009906819,0.01376,0.0015395277,0.021113105,0.0012397916,0.016129032,0.0019928543,0.025543993,0.0024524222,0.028938906,0.0010515922,0.014250814,0.0011889422,0.017509727,0.0019221783,0.02314251,0.0024299482,0.032979976,0.005201896,0.062002275,0.0042718537,0.047694754,0.0028656966,0.04017857,0.0061770207,0.07038513,0.002851965,0.03508772,0.0022903609,0.024896266,0.0010316,0.013215859,0.0011067283,0.011235955,0.004995762,0.0575,0.0014036275,0.022357723,0.0027857518,0.033388983,0.0015331357,0.01632653,0.0014168445,0.01992032,0.0020462656,0.024615385,145298
Disconnection,4,248789,0.0026062780666666653,0.018373411,0.31444532,0.018194286,0.30755866,0.0142347105,0.25626543,0.015530986,0.27627534,0.014099998,0.24994254,0.015025605,0.26697513,0.015025605,0.26697513,0.015025605,0.26697513,0.015778698,0.28289825,0.012973436,0.22434367,0.013669997,0.25,0.015240277,0.27568,0.013845094,0.24998204,0.014178002,0.2662395,0.015449789,0.26773888,0.013572294,0.24557878,0.016085614,0.2837948,0.01072401,0.21206225,0.017855769,0.3045067,0.011556041,0.21201414,0.01519111,0.27246872,0.012227945,0.21621622,0.014066698,0.2544643,0.016700407,0.29216468,0.0060398784,0.120300755,0.008931205,0.16182573,0.007457514,0.1431718,0.0034147755,0.06741573,0.01598894,0.27,0.005075257,0.103658535,0.009490039,0.17863105,0.008902128,0.18775511,0.005905131,0.11155379,0.0046603084,0.092307694,248789
Disconnection,5,137572,0.0022206524044242424,0.0003510318,0.0047885077,0.0004687712,0.005647263,0.00079528784,0.009480107,0.0006836072,0.008282613,0.0007855095,0.009308205,0.00071959716,0.008644831,0.00071959716,0.008644831,0.00071959716,0.008644831,0.0010566203,0.0117208315,0.00023630226,0.002386635,0.0003259626,0.0027881041,0.00046911644,0.00592,0.0006767557,0.0076840217,0.0002614783,0.0035351303,0.00019430887,0.0025228634,7.278653e-05,0.0008038585,0.000113331764,0.0012214984,9.907919e-05,0.0019455253,0.00017347922,0.0024360537,0.0008023156,0.011778563,0.0027698649,0.03128555,0.002015965,0.025437202,0.00051086996,0.004464286,0.0021005317,0.022576362,0.00038144516,0.007518797,0.00107988,0.008298756,0.0009820537,0.011013215,0.0,0.0,0.00072390825,0.0075,0.00024108693,0.0040650405,0.00036373586,0.008347246,0.0,0.0,0.0,0.0,0.0,0.0,137572
Disconnection,6,8331,0.0021300402181818187,0.0011886014,0.023543496,0.0027702781,0.05690704,0.0025763079,0.050274823,0.0023647363,0.046934806,0.0026154644,0.05044817,0.0024532878,0.048175655,0.0024532878,0.048175655,0.0024532878,0.048175655,0.003026939,0.054342035,0.001954017,0.03659507,0.001401253,0.02881041,0.0017229056,0.03504,0.0021716591,0.042800717,0.0017550136,0.03513036,0.00130678,0.026490066,0.0014331741,0.028938906,0.0013695144,0.02789088,0.0019558226,0.03696498,0.0019431721,0.03897686,0.0033197915,0.0647821,0.004720756,0.088168375,0.0039636265,0.07154213,0.0029073379,0.0625,0.0063787964,0.11420983,0.002936987,0.060150377,0.0039988407,0.082987554,0.003922412,0.081497796,0.0019480722,0.04494382,0.0037061246,0.07,0.0027988,0.05691057,0.0035193644,0.06677797,0.002154918,0.04897959,0.0030460544,0.06374502,0.0019769932,0.04307692,8331
Disconnection,7,102727,0.0020587997796969694,0.0020593216,0.029130088,0.0019078464,0.023892267,0.0019481854,0.024759216,0.0018659835,0.024408609,0.002120062,0.026430706,0.001955719,0.025122773,0.001955719,0.025122773,0.001955719,0.025122773,0.0023682087,0.027171018,0.0012477033,0.014319809,0.001782654,0.024163568,0.0017989525,0.02448,0.0020921873,0.026570916,0.0014525318,0.02076889,0.0013240081,0.019079154,0.0013119144,0.020498393,0.0018303033,0.026872965,0.0015111284,0.021400778,0.0015450944,0.018270401,0.0018955325,0.024734983,0.0036386196,0.040955633,0.0018401026,0.028616853,0.0021999492,0.02232143,0.0021710612,0.026560426,0.0010504536,0.015037594,0.0010891036,0.012448133,0.0019724693,0.030837005,0.00015516726,0.0037453184,0.0015676618,0.02,0.00082336704,0.008130081,0.0010139315,0.015025042,0.0005140442,0.012244898,0.0011589212,0.015936255,0.00064904697,0.012307692,102727
Disconnection,8,164409,0.0019838411257575754,0.0010020132,0.014764565,0.0017594385,0.029105127,0.0021683613,0.035348695,0.0020416507,0.032816716,0.001956362,0.032406345,0.002011528,0.03267178,0.002011528,0.03267178,0.002011528,0.03267178,0.0015671328,0.027171018,0.001125601,0.01909308,0.0012873478,0.023234202,0.0017458216,0.0296,0.0019686965,0.032028724,0.001708184,0.028722934,0.001482113,0.026332388,0.0016782958,0.02773312,0.0017436312,0.028298046,0.0010154112,0.017509727,0.0012431713,0.028014617,0.0018619978,0.03180212,0.003845064,0.055176336,0.0014199532,0.027027028,0.0014516739,0.017857144,0.0036311345,0.05312085,0.00078508205,0.01754386,0.0017956333,0.029045643,0.0019359733,0.03524229,0.0022674664,0.041198503,0.0023376388,0.03,0.002739075,0.042682927,0.0020274376,0.03505843,0.0021137942,0.040816326,0.003094743,0.055776894,0.0024309359,0.04307692,164409
Disconnection,9,221422,0.0019163228572727279,0.0008412763,0.014365523,0.0015511672,0.024761077,0.0014342675,0.025313903,0.0010731709,0.019075109,0.001955741,0.03344059,0.0013848771,0.024148708,0.0013848771,0.024148708,0.0013848771,0.024148708,0.0016649658,0.028769312,0.0010565087,0.0159109,0.00083133526,0.015799256,0.0008519426,0.0144,0.0013979919,0.023985637,0.0005715851,0.0101635,0.0007713444,0.012929675,0.0010478895,0.016881028,0.0005002467,0.008346906,0.0019999596,0.031128405,0.0013364435,0.021924483,0.001925991,0.036513545,0.0033921401,0.05745165,0.002211827,0.04292528,0.0010480607,0.026785715,0.003837799,0.07038513,0.0034417976,0.05263158,0.0012270588,0.020746889,0.002717155,0.04185022,0.0014940684,0.026217228,0.0012397142,0.0225,0.0012569624,0.024390243,0.0026602792,0.045075126,0.0014462231,0.020408163,0.0002611263,0.007968128,0.00089343905,0.018461538,221422
Disconnection,10,193053,0.0018560922090909092,0.0017774588,0.029928172,0.0015702607,0.027801912,0.0033545417,0.05224144,0.0025859931,0.04128757,0.0038359016,0.05941163,0.003027433,0.047688622,0.003027433,0.047688622,0.003027433,0.047688622,0.0031195097,0.04635056,0.0042624157,0.06443914,0.004340581,0.06133829,0.0023288373,0.03568,0.0029277555,0.04524237,0.0017547833,0.027618205,0.00459419,0.06811731,0.0045579774,0.069935694,0.0022097612,0.03460912,0.002715768,0.04085603,0.0040431707,0.06455542,0.002852433,0.045936394,0.0043938607,0.06598407,0.0018474874,0.025437202,0.0023520812,0.04017857,0.004067323,0.06374502,0.0028535274,0.042606518,0.0012777483,0.020746889,0.001094702,0.017621145,0.0008772077,0.011235955,0.0021920227,0.03,0.0009249196,0.014227643,0.0021219964,0.04006678,0.0003642109,0.008163265,0.0013519685,0.01992032,0.0005075274,0.006153846,193053
Disconnection,11,239072,0.0018472863818181815,0.00066070235,0.014365523,0.0010918111,0.024326673,0.0013906601,0.028339468,0.0012598247,0.026416516,0.0013410039,0.026775453,0.0012884958,0.026543286,0.0012884958,0.026543286,0.0012884958,0.026543286,0.0027196708,0.0548748,0.0007824515,0.016706444,0.0005485284,0.013940521,0.00074674515,0.01696,0.0011186124,0.023339318,0.0005412266,0.012152011,0.00039476473,0.0089877015,0.0004401872,0.010048231,0.00035312283,0.008957655,0.00084144564,0.019455252,0.0014145782,0.02314251,0.0021807307,0.04122497,0.003262612,0.06769056,0.00345762,0.0699523,0.0018369239,0.035714287,0.003959115,0.08499336,0.0015187288,0.027568921,0.001293353,0.029045643,0.0018811197,0.03524229,0.0011244634,0.029962547,0.0021446957,0.0425,0.0021688973,0.038617887,0.002352756,0.045075126,0.0007494092,0.01632653,0.0010270376,0.01992032,0.0015000721,0.03076923,239072
Disconnection,12,97445,0.0016784394600000002,0.0014742739,0.0490822,0.0008544269,0.028236317,0.0012907312,0.04165196,0.00097453047,0.032001004,0.0018072623,0.05791772,0.0012686352,0.04115427,0.0012686352,0.04115427,0.0012686352,0.04115427,0.0016921869,0.056473095,0.000756026,0.025457438,0.0005861343,0.020446097,0.00092770957,0.03104,0.0014531376,0.04675045,0.00061352004,0.02076889,0.0007789104,0.02585935,0.0007943473,0.02733119,0.00056299596,0.01934039,0.0006295922,0.023346303,0.000755248,0.024360536,0.0017346153,0.053003535,0.002708383,0.08646189,0.0015981961,0.049284577,0.0011469832,0.035714287,0.0019050048,0.059760958,0.0007222889,0.025062656,0.00044479835,0.016597511,0.00071890856,0.024229076,0.0009121942,0.033707865,0.001317391,0.045,0.0006907431,0.022357723,0.0013889332,0.045075126,0.00063328457,0.020408163,0.0004294525,0.015936255,0.0005884044,0.018461538,97445
Disconnection,13,70365,0.0016762128081818178,0.0011760033,0.033519555,0.0019702355,0.052997395,0.0021822688,0.05985578,0.0015761985,0.043295477,0.0029463624,0.08078603,0.0020601118,0.056536384,0.0020601118,0.056536384,0.0020601118,0.056536384,0.0023789688,0.06499734,0.0017412412,0.050914876,0.0021341392,0.062267657,0.0015214239,0.0416,0.002173107,0.0605386,0.0008947295,0.02585064,0.0018980012,0.0547146,0.002096061,0.05988746,0.0011857819,0.03399837,0.0016430725,0.04085603,0.0026037036,0.071863584,0.002808742,0.07538281,0.0037904438,0.10125142,0.0030918254,0.0763116,0.0022346,0.0625,0.0031445306,0.08499336,0.002461199,0.065162905,0.0039268406,0.099585064,0.0022435354,0.05506608,0.0009963255,0.026217228,0.0016981565,0.0475,0.0037001993,0.093495935,0.0026071894,0.07011686,0.00061497063,0.012244898,0.0019028599,0.047808766,0.0020370148,0.05230769,70365
Disconnection,14,176862,0.0016605112072727273,0.0005009115,0.012769354,0.0004966348,0.011728931,0.0010617295,0.022187484,0.0008442702,0.01838489,0.0011489947,0.023672719,0.000951893,0.020252446,0.000951893,0.020252446,0.000951893,0.020252446,0.0008766819,0.020245072,0.00026353565,0.0071599046,0.00075360434,0.017657993,0.0007338499,0.01696,0.0010881632,0.022764811,0.0004619923,0.010826337,0.00050501345,0.012614317,0.00034474305,0.010450161,0.00027781798,0.007736156,0.00065289345,0.017509727,0.00040436035,0.009744215,0.0014296148,0.029446408,0.0023577046,0.047212742,0.0016424506,0.031796504,0.0006428366,0.017857144,0.0016930284,0.035856575,0.0004909266,0.010025063,0.0,0.0,0.00048663057,0.011013215,0.0002178802,0.0037453184,0.00042669903,0.0125,0.00063332793,0.0121951215,0.0005984441,0.013355592,0.0005950157,0.01632653,0.00048563254,0.015936255,0.00039401962,0.009230769,176862
Disconnection,15,9316,0.0015678757307272728,0.00059165317,0.011572227,0.00086244795,0.014769766,0.0013141024,0.021784075,0.0011226587,0.01926335,0.0013371881,0.021604229,0.0011984257,0.020090101,0.0011984257,0.020090101,0.0011984257,0.020090101,0.0009150046,0.016515717,0.00037272528,0.00795545,0.0006609838,0.014869888,0.00096753356,0.01648,0.0015817335,0.025493717,0.00076004706,0.013477685,0.00092154293,0.016398612,0.0009395385,0.014871383,0.00037449124,0.006311075,0.0007280608,0.013618677,0.0006938001,0.013398294,0.0014761558,0.02237927,0.0023589057,0.04152446,0.0009888443,0.015898252,0.00020205582,0.004464286,0.0010210688,0.017264277,0.00022515703,0.0050125313,0.00085203064,0.016597511,0.0005631709,0.011013215,0.00067498477,0.011235955,0.0003344468,0.0075,0.000117932366,0.0040650405,0.0009990612,0.02003339,0.00072997104,0.008163265,0.00018032073,0.003984064,0.0,0.0,9316
Disconnection,16,192075,0.001505094045151515,0.00065853016,0.014764565,0.0010821647,0.023892267,0.0017521282,0.038122132,0.0012976156,0.029177386,0.0020923652,0.04401287,0.0015783049,0.03441698,0.0015783049,0.03441698,0.0015783049,0.03441698,0.0014900088,0.03569526,0.0013608932,0.030230708,0.0016185173,0.035315987,0.0011991812,0.0264,0.0017873098,0.03885099,0.0010244664,0.02231551,0.0014257684,0.032324187,0.0016791414,0.038987137,0.000840857,0.019136807,0.00083743053,0.019455252,0.001995696,0.047503047,0.0015717606,0.036513545,0.0026141803,0.052332196,0.0009074225,0.022257552,0.00093377975,0.02232143,0.0009985308,0.022576362,0.0005485677,0.012531328,0.00065739895,0.016597511,6.145784e-05,0.002202643,0.00072529574,0.014981274,0.0009285437,0.025,0.00015287458,0.0040650405,0.0009896125,0.025041737,0.00077790726,0.012244898,0.0004697059,0.011952192,0.0,0.0,192075
Disconnection,17,189258,0.001499474272121212,0.00020987085,0.0071827616,0.0007681086,0.026498698,0.001252575,0.040895566,0.0010685103,0.0353266,0.001161237,0.03757757,0.0011012596,0.036121596,0.0011012596,0.036121596,0.0011012596,0.036121596,0.0010865127,0.03462973,0.000493863,0.016706444,0.0007888016,0.025092937,0.0011266316,0.03712,0.0011485695,0.037917417,0.0012326435,0.04109589,0.00053035916,0.016713971,0.0006139876,0.019694533,0.00076097326,0.026262214,0.0009900641,0.035019454,0.0004039581,0.013398294,0.0013750913,0.043580685,0.0024481579,0.07792947,0.0013716756,0.04292528,0.001107095,0.04017857,0.0016538107,0.054448873,0.0009963565,0.030075189,0.00024558383,0.008298756,0.00092364376,0.033039648,0.0013259345,0.04494382,0.00086687,0.03,0.0007615136,0.026422765,0.0013246073,0.041736227,0.0006584178,0.020408163,0.0010865415,0.035856575,0.00066897366,0.024615385,189258
